hydrologic_group,area_pct,mean_organic_matter,mean_bare_frequency,mean_ndvi_trend,pct_flagged
0.167,0.003,5.534,0.0,-0.003,0.0
0.167,0.003,5.137,0.0,-0.009,0.0
0.167,0.003,5.275,0.0,0.001,0.0
0.167,0.003,2.305,0.0,-0.0,0.0
0.167,0.003,5.362,0.0,-0.009,0.0
0.167,0.003,4.965,0.0,-0.02,0.0
0.167,0.003,3.933,0.0,-0.018,0.0
0.167,0.003,5.537,0.0,-0.011,0.0
0.167,0.003,5.171,0.0,-0.001,0.0
0.167,0.003,4.44,0.0,-0.011,0.0
0.167,0.003,5.488,0.0,-0.002,0.0
0.168,0.003,5.31,0.0,-0.006,0.0
0.168,0.003,4.812,0.0,-0.004,0.0
0.168,0.003,4.592,0.0,0.009,0.0
0.168,0.003,4.977,0.0,-0.01,0.0
0.168,0.003,4.922,0.0,-0.011,0.0
0.168,0.003,5.63,0.0,-0.001,0.0
0.168,0.003,4.607,0.0,-0.009,0.0
0.168,0.003,4.545,0.0,0.002,0.0
0.168,0.003,5.367,0.0,0.002,0.0
0.168,0.003,5.007,0.0,-0.022,0.0
0.168,0.003,4.384,0.0,-0.002,0.0
0.168,0.003,5.682,0.0,-0.003,0.0
0.169,0.003,4.301,0.0,-0.02,0.0
0.169,0.003,4.491,0.0,0.006,0.0
0.169,0.003,4.067,0.0,0.001,0.0
0.169,0.003,5.109,0.0,-0.022,0.0
0.169,0.003,4.856,0.0,-0.007,0.0
0.169,0.003,6.505,0.0,0.003,0.0
0.169,0.003,5.351,0.0,-0.0,0.0
0.169,0.003,4.493,0.0,-0.015,0.0
0.169,0.003,5.003,0.0,-0.019,0.0
0.17,0.003,5.522,0.0,-0.001,0.0
0.17,0.003,4.764,0.0,-0.014,0.0
0.17,0.003,5.744,0.0,-0.003,0.0
0.17,0.003,4.913,0.0,-0.017,0.0
0.17,0.003,5.108,0.0,-0.001,0.0
0.17,0.003,5.181,0.0,-0.016,0.0
0.17,0.003,4.949,0.0,-0.025,0.0
0.17,0.003,5.066,0.0,-0.03,0.0
0.17,0.003,4.685,0.0,-0.014,0.0
0.17,0.003,4.121,0.0,-0.005,0.0
0.17,0.003,4.944,0.0,-0.02,0.0
0.17,0.003,3.593,0.0,-0.002,0.0
0.17,0.003,4.662,0.0,-0.013,0.0
0.17,0.003,5.137,0.0,-0.018,0.0
0.17,0.003,5.34,0.0,-0.025,0.0
0.17,0.003,4.471,0.0,-0.033,0.0
0.17,0.003,5.835,0.0,-0.014,0.0
0.171,0.003,4.318,0.0,-0.008,0.0
0.171,0.003,4.793,0.0,0.009,0.0
0.171,0.003,4.657,0.0,0.002,0.0
0.171,0.003,4.466,0.0,-0.014,0.0
0.171,0.003,6.162,0.0,-0.012,0.0
0.171,0.003,5.135,0.0,-0.034,0.0
0.171,0.003,4.997,0.0,0.005,0.0
0.171,0.003,4.765,0.0,-0.002,0.0
0.171,0.003,5.041,0.0,-0.021,0.0
0.171,0.003,2.0,0.0,-0.002,0.0
0.172,0.003,5.102,0.0,-0.021,0.0
0.172,0.003,6.012,0.0,-0.0,0.0
0.172,0.003,4.636,0.0,0.022,0.0
0.172,0.003,4.682,0.0,-0.002,0.0
0.172,0.003,5.981,0.0,-0.005,0.0
0.172,0.003,5.07,0.0,-0.021,0.0
0.172,0.003,4.457,0.0,-0.012,0.0
0.172,0.003,5.048,0.0,0.043,0.0
0.172,0.003,4.556,0.0,-0.028,0.0
0.172,0.003,5.317,0.0,-0.018,0.0
0.172,0.003,4.544,0.0,-0.033,0.0
0.172,0.003,4.175,0.0,0.011,0.0
0.172,0.003,4.716,0.0,-0.021,0.0
0.172,0.003,4.813,0.0,-0.009,0.0
0.173,0.003,4.343,0.0,-0.01,0.0
0.173,0.003,5.783,0.0,-0.01,0.0
0.173,0.003,4.111,0.0,-0.008,0.0
0.173,0.003,5.17,0.0,-0.003,0.0
0.173,0.003,5.261,0.0,-0.005,0.0
0.173,0.003,5.449,0.0,-0.018,0.0
0.174,0.003,5.087,0.0,-0.025,0.0
0.174,0.003,5.678,0.0,-0.012,0.0
0.174,0.003,4.273,0.0,-0.014,0.0
0.174,0.003,4.914,0.0,0.021,0.0
0.174,0.003,6.243,0.0,-0.022,0.0
0.174,0.003,5.035,0.0,0.006,0.0
0.174,0.003,5.627,0.0,0.003,0.0
0.174,0.003,5.014,0.0,-0.007,0.0
0.174,0.003,4.153,0.0,0.019,0.0
0.175,0.003,4.743,0.0,-0.002,0.0
0.175,0.003,5.003,0.0,-0.019,0.0
0.175,0.003,4.232,0.0,-0.004,0.0
0.175,0.003,4.363,0.0,0.01,0.0
0.175,0.003,4.894,0.0,-0.014,0.0
0.175,0.003,5.013,0.0,-0.01,0.0
0.175,0.003,5.718,0.0,-0.009,0.0
0.175,0.003,4.519,0.0,-0.023,0.0
0.175,0.003,4.898,0.0,-0.011,0.0
0.175,0.003,4.374,0.0,0.002,0.0
0.176,0.003,5.024,0.0,-0.036,0.0
0.176,0.003,4.9,0.0,-0.02,0.0
0.176,0.003,4.511,0.0,-0.029,0.0
0.176,0.003,4.443,0.0,-0.007,0.0
0.176,0.003,5.512,0.0,0.003,0.0
0.176,0.003,5.762,0.0,-0.013,0.0
0.176,0.003,4.804,0.0,-0.016,0.0
0.176,0.003,3.941,0.0,-0.026,0.0
0.176,0.003,4.849,0.0,-0.011,0.0
0.176,0.003,5.659,0.0,-0.011,0.0
0.176,0.003,5.541,0.0,-0.002,0.0
0.176,0.003,4.932,0.0,0.008,0.0
0.176,0.003,4.636,0.0,-0.012,0.0
0.177,0.003,3.67,0.0,-0.011,0.0
0.177,0.003,4.511,0.0,0.007,0.0
0.177,0.003,3.874,0.0,0.018,0.0
0.177,0.003,4.673,0.0,-0.015,0.0
0.177,0.003,4.416,0.0,-0.015,0.0
0.177,0.003,4.94,0.0,-0.006,0.0
0.177,0.003,4.545,0.0,-0.026,0.0
0.177,0.003,4.763,0.0,0.009,0.0
0.177,0.003,3.982,0.0,-0.006,0.0
0.177,0.003,5.036,0.0,-0.028,0.0
0.177,0.003,5.401,0.0,0.032,0.0
0.177,0.003,3.955,0.0,0.002,0.0
0.177,0.003,5.787,0.0,-0.007,0.0
0.177,0.003,5.37,0.0,0.006,0.0
0.178,0.003,4.187,0.0,0.002,0.0
0.178,0.003,4.459,0.0,-0.021,0.0
0.178,0.003,5.786,0.0,-0.015,0.0
0.178,0.003,5.026,0.0,0.015,0.0
0.178,0.003,4.494,0.0,-0.009,0.0
0.178,0.003,4.832,0.0,0.001,0.0
0.178,0.003,4.919,0.0,-0.016,0.0
0.178,0.003,4.652,0.0,-0.016,0.0
0.179,0.003,4.873,0.0,-0.007,0.0
0.179,0.003,4.55,0.0,-0.007,0.0
0.179,0.003,5.931,0.0,-0.003,0.0
0.179,0.003,4.049,0.0,-0.012,0.0
0.179,0.003,5.176,0.0,0.026,0.0
0.179,0.003,5.901,0.0,-0.002,0.0
0.179,0.003,4.672,0.0,-0.005,0.0
0.179,0.003,4.82,0.0,-0.018,0.0
0.179,0.003,6.207,0.0,-0.025,0.0
0.179,0.003,3.837,0.0,-0.005,0.0
0.179,0.003,4.797,0.0,-0.032,0.0
0.179,0.003,5.274,0.0,0.003,0.0
0.179,0.003,4.852,0.0,0.001,0.0
0.179,0.003,4.874,0.0,-0.018,0.0
0.179,0.003,4.16,0.0,-0.004,0.0
0.18,0.003,5.354,0.0,-0.002,0.0
0.18,0.003,4.696,0.0,-0.01,0.0
0.18,0.003,4.524,0.0,-0.007,0.0
0.18,0.003,5.273,0.0,-0.033,0.0
0.18,0.003,5.277,0.0,0.001,0.0
0.18,0.003,4.878,0.0,-0.011,0.0
0.18,0.003,5.341,0.0,-0.001,0.0
0.18,0.003,4.698,0.0,0.002,0.0
0.18,0.003,5.172,0.0,-0.003,0.0
0.18,0.003,4.75,0.0,0.011,0.0
0.18,0.003,4.83,0.0,-0.027,0.0
0.18,0.003,5.256,0.0,-0.003,0.0
0.18,0.003,7.247,0.0,-0.018,0.0
0.18,0.003,3.996,0.0,0.008,0.0
0.18,0.003,4.322,0.0,-0.012,0.0
0.18,0.003,6.735,0.0,0.0,0.0
0.18,0.003,4.697,0.0,-0.021,0.0
0.18,0.003,4.751,0.0,-0.028,0.0
0.18,0.003,4.733,0.0,-0.022,0.0
0.18,0.003,4.949,0.0,-0.004,0.0
0.181,0.003,5.06,0.0,-0.025,0.0
0.181,0.003,6.048,0.0,-0.005,0.0
0.181,0.003,4.328,0.0,-0.012,0.0
0.181,0.003,6.068,0.0,-0.006,0.0
0.181,0.003,4.834,0.0,-0.022,0.0
0.181,0.003,4.485,0.0,0.007,0.0
0.181,0.003,5.017,0.0,-0.018,0.0
0.181,0.003,4.619,0.0,-0.024,0.0
0.181,0.003,4.491,0.0,-0.019,0.0
0.181,0.003,4.42,0.0,-0.019,0.0
0.181,0.003,6.608,0.0,-0.003,0.0
0.181,0.003,5.482,0.0,-0.011,0.0
0.181,0.003,4.606,0.0,-0.021,0.0
0.182,0.003,4.195,0.0,-0.009,0.0
0.182,0.003,5.281,0.0,0.013,0.0
0.182,0.003,4.908,0.0,-0.027,0.0
0.182,0.003,5.382,0.0,0.015,0.0
0.182,0.003,4.394,0.0,-0.037,0.0
0.182,0.003,5.904,0.0,-0.002,0.0
0.182,0.003,5.256,0.0,-0.005,0.0
0.182,0.003,3.932,0.0,0.006,0.0
0.182,0.003,3.883,0.0,-0.019,0.0
0.182,0.003,5.05,0.0,-0.003,0.0
0.182,0.003,5.102,0.0,-0.002,0.0
0.182,0.003,4.618,0.0,0.018,0.0
0.182,0.003,4.734,0.0,-0.018,0.0
0.182,0.003,6.757,0.0,0.003,0.0
0.182,0.003,4.429,0.0,-0.006,0.0
0.182,0.003,4.392,0.0,-0.031,0.0
0.183,0.003,5.365,0.0,-0.006,0.0
0.183,0.003,4.568,0.0,0.01,0.0
0.183,0.003,4.735,0.0,-0.001,0.0
0.183,0.003,4.997,0.0,-0.016,0.0
0.183,0.003,3.778,0.0,0.004,0.0
0.183,0.003,4.048,0.0,-0.006,0.0
0.183,0.003,4.784,0.0,0.001,0.0
0.183,0.003,4.657,0.0,-0.006,0.0
0.183,0.003,5.548,0.0,-0.009,0.0
0.183,0.003,4.971,0.0,-0.001,0.0
0.183,0.003,5.374,0.0,-0.022,0.0
0.183,0.003,5.309,0.0,-0.022,0.0
0.183,0.003,4.844,0.0,-0.02,0.0
0.183,0.003,6.731,0.0,0.006,0.0
0.183,0.003,4.616,0.0,0.019,0.0
0.184,0.003,5.005,0.0,-0.015,0.0
0.184,0.003,4.981,0.0,-0.023,0.0
0.184,0.003,4.933,0.0,0.017,0.0
0.184,0.003,5.053,0.0,-0.034,0.0
0.184,0.003,5.12,0.0,0.002,0.0
0.184,0.003,4.387,0.0,-0.016,0.0
0.184,0.003,4.265,0.0,-0.02,0.0
0.184,0.003,5.308,0.0,0.006,0.0
0.184,0.003,4.915,0.0,-0.023,0.0
0.184,0.003,2.89,0.0,-0.008,0.0
0.184,0.003,4.801,0.0,-0.014,0.0
0.184,0.003,5.41,0.0,-0.006,0.0
0.184,0.003,6.05,0.0,0.002,0.0
0.184,0.003,4.577,0.0,-0.009,0.0
0.184,0.003,5.484,0.0,-0.025,0.0
0.184,0.003,4.973,0.0,0.001,0.0
0.185,0.003,5.376,0.0,0.038,0.0
0.185,0.003,4.924,0.0,0.019,0.0
0.185,0.003,5.184,0.0,-0.029,0.0
0.185,0.003,5.533,0.0,-0.007,0.0
0.185,0.003,4.046,0.0,0.004,0.0
0.185,0.003,5.544,0.0,0.006,0.0
0.185,0.003,4.675,0.0,-0.009,0.0
0.185,0.003,4.557,0.0,-0.017,0.0
0.185,0.003,4.856,0.0,-0.016,0.0
0.185,0.003,5.092,0.0,-0.029,0.0
0.185,0.003,5.448,0.0,0.0,0.0
0.185,0.003,4.727,0.0,-0.017,0.0
0.185,0.003,4.48,0.0,-0.011,0.0
0.185,0.003,6.142,0.0,0.011,0.0
0.185,0.003,5.64,0.0,-0.007,0.0
0.186,0.003,4.999,0.0,-0.007,0.0
0.186,0.003,5.269,0.0,-0.006,0.0
0.186,0.003,5.45,0.0,-0.009,0.0
0.186,0.003,4.813,0.0,-0.008,0.0
0.186,0.003,5.148,0.0,0.002,0.0
0.186,0.003,5.618,0.0,-0.012,0.0
0.186,0.003,5.011,0.0,-0.02,0.0
0.186,0.003,4.322,0.0,0.002,0.0
0.186,0.003,6.82,0.0,0.008,0.0
0.186,0.003,5.968,0.0,0.002,0.0
0.186,0.003,5.566,0.0,-0.01,0.0
0.186,0.003,5.261,0.0,0.008,0.0
0.186,0.003,5.174,0.0,0.006,0.0
0.186,0.003,4.669,0.0,0.04,0.0
0.186,0.003,4.331,0.0,-0.01,0.0
0.186,0.003,4.67,0.0,-0.018,0.0
0.186,0.003,4.146,0.0,-0.003,0.0
0.186,0.003,5.346,0.0,-0.017,0.0
0.186,0.003,4.846,0.0,0.007,0.0
0.187,0.003,4.526,0.0,0.021,0.0
0.187,0.003,6.029,0.0,-0.022,0.0
0.187,0.003,5.464,0.0,0.014,0.0
0.187,0.003,5.848,0.0,0.0,0.0
0.187,0.003,5.575,0.0,0.0,0.0
0.187,0.003,5.158,0.0,0.018,0.0
0.187,0.003,5.093,0.0,-0.004,0.0
0.187,0.003,4.119,0.0,-0.012,0.0
0.187,0.003,5.161,0.0,-0.018,0.0
0.187,0.003,6.024,0.0,-0.012,0.0
0.187,0.003,5.967,0.0,-0.003,0.0
0.187,0.003,4.15,0.0,0.006,0.0
0.187,0.003,6.608,0.0,-0.004,0.0
0.187,0.003,5.407,0.0,-0.014,0.0
0.187,0.003,4.587,0.0,-0.008,0.0
0.187,0.003,4.858,0.0,-0.021,0.0
0.188,0.003,5.3,0.0,0.008,0.0
0.188,0.003,3.745,0.0,0.006,0.0
0.188,0.003,5.469,0.0,-0.004,0.0
0.188,0.003,5.875,0.0,-0.001,0.0
0.188,0.003,4.757,0.0,-0.029,0.0
0.188,0.003,5.857,0.0,-0.001,0.0
0.188,0.003,5.496,0.0,-0.019,0.0
0.188,0.003,4.821,0.0,-0.011,0.0
0.188,0.003,3.787,0.0,0.004,0.0
0.188,0.003,4.38,0.0,0.018,0.0
0.188,0.003,5.003,0.0,-0.003,0.0
0.188,0.003,4.905,0.0,-0.011,0.0
0.188,0.003,5.007,0.0,-0.005,0.0
0.189,0.003,5.882,0.0,0.009,0.0
0.189,0.003,5.2,0.0,-0.024,0.0
0.189,0.003,5.989,0.0,-0.005,0.0
0.189,0.003,4.882,0.0,0.01,0.0
0.189,0.003,5.171,0.0,0.006,0.0
0.189,0.003,3.244,0.0,-0.004,0.0
0.189,0.003,6.236,0.0,0.012,0.0
0.189,0.003,5.489,0.0,0.002,0.0
0.189,0.003,5.134,0.0,-0.002,0.0
0.189,0.003,4.958,0.0,-0.022,0.0
0.189,0.003,4.327,0.0,-0.011,0.0
0.189,0.003,5.191,0.0,-0.01,0.0
0.189,0.003,5.26,0.0,-0.002,0.0
0.189,0.003,3.977,0.0,-0.003,0.0
0.19,0.003,4.399,0.0,-0.006,0.0
0.19,0.003,4.744,0.0,-0.006,0.0
0.19,0.003,5.997,0.0,-0.016,0.0
0.19,0.003,4.647,0.0,-0.012,0.0
0.19,0.003,4.766,0.0,-0.026,0.0
0.19,0.003,5.229,0.0,-0.018,0.0
0.19,0.003,4.478,0.0,-0.004,0.0
0.19,0.003,6.169,0.0,-0.01,0.0
0.19,0.003,5.394,0.0,-0.005,0.0
0.19,0.003,5.401,0.0,-0.012,0.0
0.19,0.003,5.923,0.0,-0.003,0.0
0.19,0.003,3.896,0.0,-0.011,0.0
0.19,0.003,4.065,0.0,-0.008,0.0
0.19,0.003,4.79,0.0,-0.041,0.0
0.19,0.003,5.356,0.0,0.014,0.0
0.19,0.003,4.935,0.0,-0.027,0.0
0.19,0.003,5.645,0.0,-0.008,0.0
0.19,0.003,5.296,0.0,-0.016,0.0
0.19,0.003,5.497,0.0,0.001,0.0
0.191,0.003,5.033,0.0,-0.02,0.0
0.191,0.003,5.06,0.0,-0.009,0.0
0.191,0.003,4.302,0.0,-0.007,0.0
0.191,0.003,5.414,0.0,-0.003,0.0
0.191,0.003,4.619,0.0,-0.023,0.0
0.191,0.003,5.182,0.0,-0.008,0.0
0.191,0.003,3.961,0.0,0.006,0.0
0.191,0.003,4.311,0.0,-0.024,0.0
0.191,0.003,4.53,0.0,-0.009,0.0
0.191,0.003,4.779,0.0,-0.023,0.0
0.191,0.003,5.537,0.0,-0.024,0.0
0.191,0.003,4.211,0.0,0.004,0.0
0.191,0.003,6.069,0.0,0.005,0.0
0.191,0.003,4.783,0.0,0.02,0.0
0.191,0.003,5.115,0.0,-0.019,0.0
0.191,0.003,4.3,0.0,0.012,0.0
0.192,0.003,5.193,0.0,-0.008,0.0
0.192,0.003,4.394,0.0,-0.01,0.0
0.192,0.003,4.592,0.0,-0.003,0.0
0.192,0.003,5.081,0.0,-0.012,0.0
0.192,0.003,5.404,0.0,0.002,0.0
0.192,0.003,5.333,0.0,-0.006,0.0
0.192,0.003,6.905,0.0,0.002,0.0
0.192,0.003,4.547,0.0,-0.022,0.0
0.192,0.003,5.086,0.0,-0.019,0.0
0.192,0.003,4.909,0.0,-0.014,0.0
0.193,0.003,4.809,0.0,-0.01,0.0
0.193,0.003,4.48,0.0,-0.018,0.0
0.193,0.003,4.532,0.0,-0.033,0.0
0.193,0.003,5.108,0.0,-0.016,0.0
0.193,0.003,4.681,0.0,-0.013,0.0
0.193,0.003,4.456,0.0,-0.001,0.0
0.193,0.003,5.051,0.0,-0.011,0.0
0.193,0.003,3.844,0.0,-0.002,0.0
0.193,0.003,5.874,0.0,-0.009,0.0
0.193,0.003,3.723,0.0,0.002,0.0
0.193,0.003,4.666,0.0,-0.021,0.0
0.193,0.003,4.792,0.0,-0.008,0.0
0.193,0.003,4.596,0.0,-0.014,0.0
0.193,0.003,4.909,0.0,-0.014,0.0
0.193,0.003,4.994,0.0,0.011,0.0
0.194,0.003,5.001,0.0,0.009,0.0
0.194,0.003,4.168,0.0,0.001,0.0
0.194,0.003,3.883,0.0,-0.007,0.0
0.194,0.003,6.363,0.0,-0.012,0.0
0.194,0.003,6.164,0.0,-0.0,0.0
0.194,0.003,5.65,0.0,-0.014,0.0
0.194,0.003,5.177,0.0,-0.015,0.0
0.194,0.003,4.416,0.0,-0.007,0.0
0.194,0.003,4.467,0.0,-0.002,0.0
0.194,0.003,6.853,0.0,-0.007,0.0
0.194,0.003,4.732,0.0,0.004,0.0
0.194,0.003,4.603,0.0,-0.019,0.0
0.194,0.003,6.843,0.0,0.009,0.0
0.194,0.003,5.042,0.0,-0.006,0.0
0.195,0.003,4.755,0.0,-0.009,0.0
0.195,0.003,5.828,0.0,0.006,0.0
0.195,0.003,5.125,0.0,-0.011,0.0
0.195,0.003,4.567,0.0,0.0,0.0
0.195,0.003,4.756,0.0,-0.005,0.0
0.195,0.003,5.885,0.0,0.005,0.0
0.195,0.003,4.85,0.0,-0.018,0.0
0.195,0.003,5.316,0.0,0.0,0.0
0.195,0.003,5.595,0.0,-0.007,0.0
0.195,0.003,3.994,0.0,-0.005,0.0
0.195,0.003,4.817,0.0,-0.024,0.0
0.196,0.003,5.95,0.0,-0.011,0.0
0.196,0.003,5.639,0.0,-0.006,0.0
0.196,0.003,5.089,0.0,-0.007,0.0
0.196,0.003,4.883,0.0,0.008,0.0
0.196,0.003,3.124,0.0,0.003,0.0
0.196,0.003,5.419,0.0,-0.014,0.0
0.196,0.003,4.872,0.0,-0.027,0.0
0.196,0.003,4.916,0.0,-0.012,0.0
0.196,0.003,6.133,0.0,-0.01,0.0
0.196,0.003,5.113,0.0,-0.004,0.0
0.196,0.003,4.556,0.0,0.013,0.0
0.196,0.003,5.644,0.0,-0.015,0.0
0.196,0.003,5.295,0.0,-0.014,0.0
0.196,0.003,5.323,0.0,0.012,0.0
0.196,0.003,5.579,0.0,0.004,0.0
0.197,0.003,3.822,0.0,0.013,0.0
0.197,0.003,5.063,0.0,-0.007,0.0
0.197,0.003,4.773,0.0,0.001,0.0
0.197,0.003,3.972,0.0,0.001,0.0
0.197,0.003,4.871,0.0,0.005,0.0
0.197,0.003,4.415,0.0,-0.02,0.0
0.197,0.003,4.674,0.0,0.015,0.0
0.197,0.003,6.021,0.0,-0.007,0.0
0.197,0.003,4.168,0.0,-0.011,0.0
0.197,0.003,4.977,0.0,-0.007,0.0
0.197,0.003,6.134,0.0,-0.009,0.0
0.198,0.003,3.926,0.0,0.014,0.0
0.198,0.003,4.654,0.0,-0.002,0.0
0.198,0.003,4.97,0.0,0.011,0.0
0.198,0.003,6.664,0.0,0.0,0.0
0.198,0.003,5.098,0.0,-0.007,0.0
0.198,0.003,4.948,0.0,-0.003,0.0
0.198,0.003,4.903,0.0,-0.002,0.0
0.198,0.003,5.214,0.0,-0.014,0.0
0.198,0.003,5.11,0.0,-0.024,0.0
0.198,0.003,5.673,0.0,-0.001,0.0
0.198,0.003,4.536,0.0,0.014,0.0
0.198,0.003,4.591,0.0,-0.029,0.0
0.198,0.003,4.691,0.0,-0.001,0.0
0.198,0.003,5.196,0.0,0.014,0.0
0.198,0.003,6.173,0.0,-0.009,0.0
0.198,0.003,4.434,0.0,-0.005,0.0
0.198,0.003,5.758,0.0,-0.016,0.0
0.198,0.003,5.202,0.0,-0.025,0.0
0.198,0.003,4.967,0.0,-0.007,0.0
0.198,0.003,5.088,0.0,-0.002,0.0
0.198,0.003,6.318,0.0,-0.008,0.0
0.198,0.003,3.025,0.0,0.003,0.0
0.198,0.003,3.802,0.0,-0.003,0.0
0.198,0.003,4.491,0.0,-0.002,0.0
0.199,0.003,4.511,0.0,-0.007,0.0
0.199,0.003,4.912,0.0,-0.005,0.0
0.199,0.003,4.72,0.0,0.04,0.0
0.199,0.003,4.845,0.0,-0.006,0.0
0.199,0.003,5.216,0.0,-0.014,0.0
0.199,0.003,4.83,0.0,-0.014,0.0
0.199,0.003,5.433,0.0,-0.018,0.0
0.199,0.003,4.787,0.0,-0.032,0.0
0.199,0.003,5.27,0.0,-0.014,0.0
0.199,0.003,4.128,0.0,-0.007,0.0
0.199,0.003,4.933,0.0,0.004,0.0
0.199,0.003,5.163,0.0,0.013,0.0
0.199,0.003,5.151,0.0,-0.004,0.0
0.199,0.003,6.21,0.0,-0.003,0.0
0.199,0.003,5.935,0.0,0.001,0.0
0.2,0.003,4.589,0.0,-0.004,0.0
0.2,0.003,5.996,0.0,-0.015,0.0
0.2,0.003,6.043,0.0,0.007,0.0
0.2,0.003,4.282,0.0,0.023,0.0
0.2,0.003,4.912,0.0,-0.011,0.0
0.2,0.003,3.37,0.0,-0.01,0.0
0.2,0.003,5.075,0.0,-0.001,0.0
0.2,0.003,4.703,0.0,-0.018,0.0
0.2,0.003,5.508,0.0,-0.01,0.0
0.2,0.003,4.896,0.0,0.029,0.0
0.2,0.003,4.569,0.0,0.009,0.0
0.2,0.003,5.544,0.0,-0.01,0.0
0.2,0.003,4.069,0.0,-0.02,0.0
0.2,0.003,5.289,0.0,-0.004,0.0
0.2,0.003,5.089,0.0,-0.008,0.0
0.2,0.003,4.292,0.0,0.003,0.0
0.2,0.003,4.982,0.0,-0.002,0.0
0.201,0.003,5.054,0.0,-0.018,0.0
0.201,0.003,4.947,0.0,-0.023,0.0
0.201,0.003,5.248,0.0,0.02,0.0
0.201,0.003,4.287,0.0,-0.009,0.0
0.201,0.003,5.822,0.0,-0.002,0.0
0.201,0.003,4.249,0.0,0.019,0.0
0.201,0.003,5.198,0.0,0.016,0.0
0.201,0.003,5.259,0.0,0.002,0.0
0.201,0.003,4.593,0.0,-0.026,0.0
0.201,0.003,6.563,0.0,0.017,0.0
0.201,0.003,4.891,0.0,-0.012,0.0
0.201,0.003,4.814,0.0,-0.022,0.0
0.201,0.003,4.162,0.0,-0.004,0.0
0.201,0.003,4.912,0.0,0.005,0.0
0.201,0.003,4.712,0.0,-0.016,0.0
0.202,0.003,5.521,0.0,-0.006,0.0
0.202,0.003,3.785,0.0,-0.008,0.0
0.202,0.003,5.248,0.0,-0.004,0.0
0.202,0.003,5.936,0.0,0.005,0.0
0.202,0.003,5.048,0.0,-0.005,0.0
0.202,0.003,4.201,0.0,0.013,0.0
0.202,0.003,4.897,0.0,-0.015,0.0
0.202,0.003,4.692,0.0,-0.011,0.0
0.202,0.003,5.24,0.0,-0.001,0.0
0.202,0.003,5.019,0.0,-0.029,0.0
0.202,0.003,6.342,0.0,0.0,0.0
0.202,0.003,4.965,0.0,-0.012,0.0
0.202,0.003,4.927,0.0,0.01,0.0
0.202,0.003,4.269,0.0,-0.006,0.0
0.202,0.003,5.026,0.0,-0.022,0.0
0.203,0.003,4.084,0.0,-0.024,0.0
0.203,0.003,2.837,0.0,0.0,0.0
0.203,0.003,4.248,0.0,-0.004,0.0
0.203,0.003,4.571,0.0,0.001,0.0
0.203,0.003,5.119,0.0,0.01,0.0
0.203,0.003,5.66,0.0,-0.021,0.0
0.203,0.003,4.645,0.0,-0.013,0.0
0.203,0.003,3.792,0.0,-0.021,0.0
0.203,0.003,4.676,0.0,-0.003,0.0
0.203,0.003,5.853,0.0,-0.012,0.0
0.203,0.003,4.348,0.0,-0.019,0.0
0.203,0.003,5.16,0.0,0.002,0.0
0.203,0.003,4.942,0.0,-0.014,0.0
0.203,0.003,4.28,0.0,-0.009,0.0
0.203,0.003,6.063,0.0,-0.022,0.0
0.204,0.003,4.893,0.0,-0.017,0.0
0.204,0.003,4.825,0.0,-0.014,0.0
0.204,0.003,4.721,0.0,-0.011,0.0
0.204,0.003,5.552,0.0,-0.0,0.0
0.204,0.003,5.167,0.0,-0.003,0.0
0.204,0.003,5.811,0.0,-0.012,0.0
0.204,0.003,4.36,0.0,0.004,0.0
0.204,0.003,5.11,0.0,0.001,0.0
0.204,0.003,5.842,0.0,-0.002,0.0
0.204,0.003,6.024,0.0,-0.009,0.0
0.204,0.003,5.644,0.0,-0.016,0.0
0.204,0.003,4.919,0.0,-0.014,0.0
0.204,0.003,5.206,0.0,0.009,0.0
0.204,0.003,3.778,0.0,-0.026,0.0
0.204,0.003,5.034,0.0,-0.0,0.0
0.204,0.003,4.611,0.0,-0.009,0.0
0.205,0.003,5.12,0.0,-0.023,0.0
0.205,0.003,5.293,0.0,0.005,0.0
0.205,0.003,4.935,0.0,-0.02,0.0
0.205,0.003,4.149,0.0,-0.026,0.0
0.205,0.003,6.676,0.0,-0.018,0.0
0.205,0.003,5.529,0.0,-0.015,0.0
0.205,0.003,5.836,0.0,-0.011,0.0
0.205,0.003,4.623,0.0,-0.002,0.0
0.205,0.003,5.353,0.0,-0.007,0.0
0.205,0.003,5.363,0.0,-0.002,0.0
0.205,0.003,5.311,0.0,0.004,0.0
0.205,0.003,5.116,0.0,-0.028,0.0
0.205,0.003,5.097,0.0,-0.013,0.0
0.205,0.003,6.506,0.0,0.006,0.0
0.205,0.003,5.515,0.0,-0.02,0.0
0.205,0.003,4.14,0.0,-0.001,0.0
0.205,0.003,3.326,0.0,0.012,0.0
0.205,0.003,5.811,0.0,-0.004,0.0
0.205,0.003,3.772,0.0,-0.005,0.0
0.205,0.003,4.921,0.0,-0.02,0.0
0.205,0.003,4.553,0.0,-0.004,0.0
0.206,0.003,5.787,0.0,-0.009,0.0
0.206,0.003,4.864,0.0,0.002,0.0
0.206,0.003,4.82,0.0,0.005,0.0
0.206,0.003,2.471,0.0,0.004,0.0
0.206,0.003,4.386,0.0,-0.01,0.0
0.206,0.003,4.457,0.0,-0.012,0.0
0.206,0.003,4.064,0.0,-0.003,0.0
0.206,0.003,5.093,0.0,0.002,0.0
0.206,0.003,4.588,0.0,-0.012,0.0
0.206,0.003,5.366,0.0,-0.013,0.0
